Date,Adj_Close,Stock
2019-08-22 18:30:00,512.1141967773438,HDFCBANK
2019-08-25 18:30:00,534.242431640625,HDFCBANK
2019-08-26 18:30:00,535.1423950195312,HDFCBANK
2019-08-27 18:30:00,532.1943359375,HDFCBANK
2019-08-28 18:30:00,527.328125,HDFCBANK
2019-08-29 18:30:00,527.5650024414062,HDFCBANK
2019-09-02 18:30:00,523.5394897460938,HDFCBANK
2019-09-03 18:30:00,532.2535400390625,HDFCBANK
2019-09-04 18:30:00,529.2698364257812,HDFCBANK
2019-09-05 18:30:00,531.8153686523438,HDFCBANK
2019-09-08 18:30:00,532.691650390625,HDFCBANK
2019-09-10 18:30:00,533.0941772460938,HDFCBANK
2019-09-11 18:30:00,537.7234497070312,HDFCBANK
2019-09-12 18:30:00,534.5503540039062,HDFCBANK
2019-09-15 18:30:00,531.4010009765625,HDFCBANK
2019-09-16 18:30:00,523.6342163085938,HDFCBANK
2019-09-17 18:30:00,518.0458374023438,HDFCBANK
2019-09-18 18:30:00,521.44384765625,HDFCBANK
2019-09-19 18:30:00,568.1159057617188,HDFCBANK
2019-09-22 18:30:00,595.4183349609375,HDFCBANK
2019-09-23 18:30:00,593.7844848632812,HDFCBANK
2019-09-24 18:30:00,587.1068115234375,HDFCBANK
2019-09-25 18:30:00,588.432861328125,HDFCBANK
2019-09-26 18:30:00,589.2379150390625,HDFCBANK
2019-09-29 18:30:00,581.305419921875,HDFCBANK
2019-09-30 18:30:00,591.41650390625,HDFCBANK
2019-10-02 18:30:00,579.4584350585938,HDFCBANK
2019-10-03 18:30:00,563.427490234375,HDFCBANK
2019-10-06 18:30:00,562.1014404296875,HDFCBANK
2019-10-08 18:30:00,581.6368408203125,HDFCBANK
2019-10-09 18:30:00,568.5658569335938,HDFCBANK
2019-10-10 18:30:00,567.737060546875,HDFCBANK
2019-10-13 18:30:00,570.3892211914062,HDFCBANK
2019-10-14 18:30:00,579.2215576171875,HDFCBANK
2019-10-15 18:30:00,578.298095703125,HDFCBANK
2019-10-16 18:30:00,577.777099609375,HDFCBANK
2019-10-17 18:30:00,582.0394287109375,HDFCBANK
2019-10-21 18:30:00,586.9174194335938,HDFCBANK
2019-10-22 18:30:00,588.006591796875,HDFCBANK
2019-10-23 18:30:00,585.40185546875,HDFCBANK
2019-10-24 18:30:00,582.0394287109375,HDFCBANK
2019-10-26 18:30:00,586.1596069335938,HDFCBANK
2019-10-28 18:30:00,588.432861328125,HDFCBANK
2019-10-29 18:30:00,591.2033081054688,HDFCBANK
2019-10-30 18:30:00,582.6787109375,HDFCBANK
2019-10-31 18:30:00,587.2725830078125,HDFCBANK
2019-11-03 18:30:00,585.757080078125,HDFCBANK
2019-11-04 18:30:00,587.0121459960938,HDFCBANK
2019-11-05 18:30:00,595.1340942382812,HDFCBANK
2019-11-06 18:30:00,598.472900390625,HDFCBANK
2019-11-07 18:30:00,594.6369018554688,HDFCBANK
2019-11-10 18:30:00,598.9701538085938,HDFCBANK
2019-11-12 18:30:00,595.5603637695312,HDFCBANK
2019-11-13 18:30:00,603.3035278320312,HDFCBANK
2019-11-14 18:30:00,605.1978149414062,HDFCBANK
2019-11-17 18:30:00,597.6915283203125,HDFCBANK
2019-11-18 18:30:00,602.3563232421875,HDFCBANK
2019-11-19 18:30:00,603.0430297851562,HDFCBANK
2019-11-20 18:30:00,607.7788696289062,HDFCBANK
2019-11-21 18:30:00,598.9701538085938,HDFCBANK
2019-11-24 18:30:00,601.9773559570312,HDFCBANK
2019-11-25 18:30:00,603.8482055664062,HDFCBANK
2019-11-26 18:30:00,605.4346313476562,HDFCBANK
2019-11-27 18:30:00,599.230712890625,HDFCBANK
2019-11-28 18:30:00,603.8008422851562,HDFCBANK
2019-12-01 18:30:00,599.4437255859375,HDFCBANK
2019-12-02 18:30:00,594.5421142578125,HDFCBANK
2019-12-03 18:30:00,592.7662353515625,HDFCBANK
2019-12-04 18:30:00,589.9009399414062,HDFCBANK
2019-12-05 18:30:00,590.1140747070312,HDFCBANK
2019-12-08 18:30:00,588.6459350585938,HDFCBANK
2019-12-09 18:30:00,591.7479248046875,HDFCBANK
2019-12-10 18:30:00,591.3927001953125,HDFCBANK
2019-12-11 18:30:00,598.425537109375,HDFCBANK
2019-12-12 18:30:00,598.5439453125,HDFCBANK
2019-12-15 18:30:00,595.4656372070312,HDFCBANK
2019-12-16 18:30:00,601.9773559570312,HDFCBANK
2019-12-17 18:30:00,612.041259765625,HDFCBANK
2019-12-18 18:30:00,610.3599853515625,HDFCBANK
2019-12-19 18:30:00,614.1012573242188,HDFCBANK
2019-12-22 18:30:00,616.8007202148438,HDFCBANK
2019-12-23 18:30:00,610.5256958007812,HDFCBANK
2019-12-25 18:30:00,601.6696166992188,HDFCBANK
2019-12-26 18:30:00,603.824462890625,HDFCBANK
2019-12-29 18:30:00,607.2106323242188,HDFCBANK
2019-12-30 18:30:00,602.4510498046875,HDFCBANK
2019-12-31 18:30:00,605.5293579101562,HDFCBANK
2020-01-01 18:30:00,609.3890991210938,HDFCBANK
2020-01-02 18:30:00,600.6988525390625,HDFCBANK
2020-01-05 18:30:00,587.6987915039062,HDFCBANK
2020-01-06 18:30:00,597.0047607421875,HDFCBANK
2020-01-07 18:30:00,595.4419555664062,HDFCBANK
2020-01-08 18:30:00,602.1195678710938,HDFCBANK
2020-01-09 18:30:00,607.4710693359375,HDFCBANK
2020-01-12 18:30:00,609.033935546875,HDFCBANK
2020-01-13 18:30:00,610.6915283203125,HDFCBANK
2020-01-14 18:30:00,608.2051391601562,HDFCBANK
2020-01-15 18:30:00,609.8153686523438,HDFCBANK
2020-01-16 18:30:00,605.3162231445312,HDFCBANK
2020-01-19 18:30:00,594.3052978515625,HDFCBANK
2020-01-20 18:30:00,589.3090209960938,HDFCBANK
2020-01-21 18:30:00,587.6514282226562,HDFCBANK
2020-01-22 18:30:00,589.5457763671875,HDFCBANK
2020-01-23 18:30:00,589.4036865234375,HDFCBANK
2020-01-26 18:30:00,574.5567016601562,HDFCBANK
2020-01-27 18:30:00,579.2926635742188,HDFCBANK
2020-01-28 18:30:00,585.2835693359375,HDFCBANK
2020-01-29 18:30:00,580.6423950195312,HDFCBANK
2020-01-30 18:30:00,580.7607421875,HDFCBANK
2020-02-02 18:30:00,564.8955688476562,HDFCBANK
2020-02-03 18:30:00,582.4182739257812,HDFCBANK
2020-02-04 18:30:00,589.4510498046875,HDFCBANK
2020-02-05 18:30:00,587.1542358398438,HDFCBANK
2020-02-06 18:30:00,588.290771484375,HDFCBANK
2020-02-09 18:30:00,587.3909301757812,HDFCBANK
2020-02-10 18:30:00,587.532958984375,HDFCBANK
2020-02-11 18:30:00,591.5111694335938,HDFCBANK
2020-02-12 18:30:00,587.9119262695312,HDFCBANK
2020-02-13 18:30:00,577.46923828125,HDFCBANK
2020-02-16 18:30:00,576.4274291992188,HDFCBANK
2020-02-17 18:30:00,574.5804443359375,HDFCBANK
2020-02-18 18:30:00,581.1869506835938,HDFCBANK
2020-02-19 18:30:00,576.4036865234375,HDFCBANK
2020-02-23 18:30:00,573.017578125,HDFCBANK
2020-02-24 18:30:00,568.4474487304688,HDFCBANK
2020-02-25 18:30:00,567.9502563476562,HDFCBANK
2020-02-26 18:30:00,568.0448608398438,HDFCBANK
2020-02-27 18:30:00,557.720703125,HDFCBANK
2020-03-01 18:30:00,558.6441040039062,HDFCBANK
2020-03-02 18:30:00,559.6860961914062,HDFCBANK
2020-03-03 18:30:00,544.0813598632812,HDFCBANK
2020-03-04 18:30:00,545.2653198242188,HDFCBANK
2020-03-05 18:30:00,537.474853515625,HDFCBANK
2020-03-08 18:30:00,524.40380859375,HDFCBANK
2020-03-10 18:30:00,527.4820556640625,HDFCBANK
2020-03-11 18:30:00,483.6752014160156,HDFCBANK
2020-03-12 18:30:00,506.6443176269531,HDFCBANK
2020-03-15 18:30:00,473.35101318359375,HDFCBANK
2020-03-16 18:30:00,461.79547119140625,HDFCBANK
2020-03-17 18:30:00,415.2891540527344,HDFCBANK
2020-03-18 18:30:00,424.12158203125,HDFCBANK
2020-03-19 18:30:00,418.1069641113281,HDFCBANK
2020-03-22 18:30:00,365.39666748046875,HDFCBANK
2020-03-23 18:30:00,363.5733947753906,HDFCBANK
2020-03-24 18:30:00,405.74639892578125,HDFCBANK
2020-03-25 18:30:00,426.74993896484375,HDFCBANK
2020-03-26 18:30:00,428.3365478515625,HDFCBANK
2020-03-29 18:30:00,393.8593444824219,HDFCBANK
2020-03-30 18:30:00,408.18536376953125,HDFCBANK
2020-03-31 18:30:00,392.912109375,HDFCBANK
2020-04-02 18:30:00,385.429443359375,HDFCBANK
2020-04-06 18:30:00,424.3820495605469,HDFCBANK
2020-04-07 18:30:00,420.97222900390625,HDFCBANK
2020-04-08 18:30:00,438.0924072265625,HDFCBANK
2020-04-12 18:30:00,424.0268249511719,HDFCBANK
2020-04-14 18:30:00,408.8483581542969,HDFCBANK
2020-04-15 18:30:00,416.6388854980469,HDFCBANK
2020-04-16 18:30:00,431.1070251464844,HDFCBANK
2020-04-19 18:30:00,447.4694519042969,HDFCBANK
2020-04-20 18:30:00,436.4822082519531,HDFCBANK
2020-04-21 18:30:00,439.77362060546875,HDFCBANK
2020-04-22 18:30:00,452.252685546875,HDFCBANK
2020-04-23 18:30:00,444.2490539550781,HDFCBANK
2020-04-26 18:30:00,440.29461669921875,HDFCBANK
2020-04-27 18:30:00,441.0997009277344,HDFCBANK
2020-04-28 18:30:00,462.74267578125,HDFCBANK
2020-04-29 18:30:00,474.4402770996094,HDFCBANK
2020-05-03 18:30:00,437.1214904785156,HDFCBANK
2020-05-04 18:30:00,431.651611328125,HDFCBANK
2020-05-05 18:30:00,448.20355224609375,HDFCBANK
2020-05-06 18:30:00,438.0687255859375,HDFCBANK
2020-05-07 18:30:00,439.98675537109375,HDFCBANK
2020-05-10 18:30:00,433.71173095703125,HDFCBANK
2020-05-11 18:30:00,426.9631042480469,HDFCBANK
2020-05-12 18:30:00,439.3237609863281,HDFCBANK
2020-05-13 18:30:00,423.2454528808594,HDFCBANK
2020-05-14 18:30:00,420.6170349121094,HDFCBANK
2020-05-17 18:30:00,396.227294921875,HDFCBANK
2020-05-18 18:30:00,393.3857116699219,HDFCBANK
2020-05-19 18:30:00,405.912109375,HDFCBANK
2020-05-20 18:30:00,407.0723876953125,HDFCBANK
2020-05-21 18:30:00,397.2691345214844,HDFCBANK
2020-05-25 18:30:00,403.686279296875,HDFCBANK
2020-05-26 18:30:00,427.9576416015625,HDFCBANK
2020-05-27 18:30:00,447.65887451171875,HDFCBANK
2020-05-28 18:30:00,450.68988037109375,HDFCBANK
2020-05-31 18:30:00,467.739013671875,HDFCBANK
2020-06-01 18:30:00,474.0614013671875,HDFCBANK
2020-06-02 18:30:00,484.1251220703125,HDFCBANK
2020-06-03 18:30:00,474.3929443359375,HDFCBANK
2020-06-04 18:30:00,489.3819580078125,HDFCBANK
2020-06-07 18:30:00,481.11785888671875,HDFCBANK
2020-06-08 18:30:00,467.5732421875,HDFCBANK
2020-06-09 18:30:00,469.72808837890625,HDFCBANK
2020-06-10 18:30:00,458.7171630859375,HDFCBANK
2020-06-11 18:30:00,465.4184265136719,HDFCBANK
2020-06-14 18:30:00,449.8373718261719,HDFCBANK
2020-06-15 18:30:00,469.0413818359375,HDFCBANK
2020-06-16 18:30:00,463.7608642578125,HDFCBANK
2020-06-17 18:30:00,483.0359191894531,HDFCBANK
2020-06-18 18:30:00,489.3819580078125,HDFCBANK
2020-06-21 18:30:00,487.2034606933594,HDFCBANK
2020-06-22 18:30:00,493.62060546875,HDFCBANK
2020-06-23 18:30:00,488.97943115234375,HDFCBANK
2020-06-24 18:30:00,487.2034606933594,HDFCBANK
2020-06-25 18:30:00,500.3218688964844,HDFCBANK
2020-06-28 18:30:00,509.6042785644531,HDFCBANK
2020-06-29 18:30:00,504.7735595703125,HDFCBANK
2020-06-30 18:30:00,513.6533203125,HDFCBANK
2020-07-01 18:30:00,515.9266357421875,HDFCBANK
2020-07-02 18:30:00,508.6096496582031,HDFCBANK
2020-07-05 18:30:00,522.3673706054688,HDFCBANK
2020-07-06 18:30:00,523.3855590820312,HDFCBANK
2020-07-07 18:30:00,525.8482055664062,HDFCBANK
2020-07-08 18:30:00,532.7625732421875,HDFCBANK
2020-07-09 18:30:00,523.3619384765625,HDFCBANK
2020-07-12 18:30:00,511.5932922363281,HDFCBANK
2020-07-13 18:30:00,501.45843505859375,HDFCBANK
2020-07-14 18:30:00,498.759033203125,HDFCBANK
2020-07-15 18:30:00,503.2108154296875,HDFCBANK
2020-07-16 18:30:00,520.2124633789062,HDFCBANK
2020-07-19 18:30:00,536.5985717773438,HDFCBANK
2020-07-20 18:30:00,539.2034301757812,HDFCBANK
2020-07-21 18:30:00,533.4256591796875,HDFCBANK
2020-07-22 18:30:00,535.3436279296875,HDFCBANK
2020-07-23 18:30:00,529.9921264648438,HDFCBANK
2020-07-26 18:30:00,511.2380676269531,HDFCBANK
2020-07-27 18:30:00,514.6242065429688,HDFCBANK
2020-07-28 18:30:00,504.181640625,HDFCBANK
2020-07-29 18:30:00,497.57501220703125,HDFCBANK
2020-07-30 18:30:00,489.12152099609375,HDFCBANK
2020-08-02 18:30:00,474.5350341796875,HDFCBANK
2020-08-03 18:30:00,493.312744140625,HDFCBANK
2020-08-04 18:30:00,486.63519287109375,HDFCBANK
2020-08-05 18:30:00,492.8628234863281,HDFCBANK
2020-08-06 18:30:00,494.3546142578125,HDFCBANK
2020-08-09 18:30:00,497.57501220703125,HDFCBANK
2020-08-10 18:30:00,505.1524658203125,HDFCBANK
2020-08-11 18:30:00,503.75537109375,HDFCBANK
2020-08-12 18:30:00,501.55322265625,HDFCBANK
2020-08-13 18:30:00,489.90289306640625,HDFCBANK
2020-08-16 18:30:00,489.09783935546875,HDFCBANK
2020-08-17 18:30:00,500.3454895019531,HDFCBANK
2020-08-18 18:30:00,505.12872314453125,HDFCBANK
2020-08-19 18:30:00,501.52947998046875,HDFCBANK
2020-08-20 18:30:00,514.1505126953125,HDFCBANK
2020-08-23 18:30:00,529.021240234375,HDFCBANK
2020-08-24 18:30:00,530.2762451171875,HDFCBANK
2020-08-25 18:30:00,529.6842651367188,HDFCBANK
2020-08-26 18:30:00,526.6770629882812,HDFCBANK
2020-08-27 18:30:00,527.8135986328125,HDFCBANK
2020-08-30 18:30:00,528.4530029296875,HDFCBANK
2020-08-31 18:30:00,533.8756103515625,HDFCBANK
2020-09-01 18:30:00,537.1196899414062,HDFCBANK
2020-09-02 18:30:00,535.5805053710938,HDFCBANK
2020-09-03 18:30:00,530.0867919921875,HDFCBANK
2020-09-06 18:30:00,525.9192504882812,HDFCBANK
2020-09-07 18:30:00,526.8427124023438,HDFCBANK
2020-09-08 18:30:00,519.2890625,HDFCBANK
2020-09-09 18:30:00,516.47119140625,HDFCBANK
2020-09-10 18:30:00,510.83551025390625,HDFCBANK
2020-09-13 18:30:00,501.0321960449219,HDFCBANK
2020-09-14 18:30:00,506.9757385253906,HDFCBANK
2020-09-15 18:30:00,517.9393920898438,HDFCBANK
2020-09-16 18:30:00,513.1797485351562,HDFCBANK
2020-09-17 18:30:00,500.72442626953125,HDFCBANK
2020-09-20 18:30:00,496.9356994628906,HDFCBANK
2020-09-21 18:30:00,490.35284423828125,HDFCBANK
2020-09-22 18:30:00,495.96484375,HDFCBANK
2020-09-23 18:30:00,487.98486328125,HDFCBANK
2020-09-24 18:30:00,494.42572021484375,HDFCBANK
2020-09-27 18:30:00,499.2561950683594,HDFCBANK
2020-09-28 18:30:00,503.2108154296875,HDFCBANK
2020-09-29 18:30:00,510.8117980957031,HDFCBANK
2020-09-30 18:30:00,524.238037109375,HDFCBANK
2020-10-04 18:30:00,527.7425537109375,HDFCBANK
2020-10-05 18:30:00,541.8318481445312,HDFCBANK
2020-10-06 18:30:00,550.427490234375,HDFCBANK
2020-10-07 18:30:00,564.4220581054688,HDFCBANK
2020-10-08 18:30:00,584.1942749023438,HDFCBANK
2020-10-11 18:30:00,574.7698364257812,HDFCBANK
2020-10-12 18:30:00,567.5712890625,HDFCBANK
2020-10-13 18:30:00,573.7516479492188,HDFCBANK
2020-10-14 18:30:00,553.7424926757812,HDFCBANK
2020-10-15 18:30:00,567.9974975585938,HDFCBANK
2020-10-18 18:30:00,569.9866333007812,HDFCBANK
2020-10-19 18:30:00,579.6478271484375,HDFCBANK
2020-10-20 18:30:00,590.421875,HDFCBANK
2020-10-21 18:30:00,584.0758666992188,HDFCBANK
2020-10-22 18:30:00,585.2598266601562,HDFCBANK
2020-10-25 18:30:00,573.4674682617188,HDFCBANK
2020-10-26 18:30:00,583.9810791015625,HDFCBANK
2020-10-27 18:30:00,572.851806640625,HDFCBANK
2020-10-28 18:30:00,562.2434692382812,HDFCBANK
2020-10-29 18:30:00,560.5148315429688,HDFCBANK
2020-11-01 18:30:00,575.5275268554688,HDFCBANK
2020-11-02 18:30:00,591.0138549804688,HDFCBANK
2020-11-03 18:30:00,595.4893188476562,HDFCBANK
2020-11-04 18:30:00,601.07763671875,HDFCBANK
2020-11-05 18:30:00,619.2871704101562,HDFCBANK
2020-11-08 18:30:00,634.8682250976562,HDFCBANK
2020-11-09 18:30:00,660.0157470703125,HDFCBANK
2020-11-10 18:30:00,658.2633666992188,HDFCBANK
2020-11-11 18:30:00,649.620361328125,HDFCBANK
2020-11-12 18:30:00,643.5111694335938,HDFCBANK
2020-11-13 18:30:00,648.6732788085938,HDFCBANK
2020-11-16 18:30:00,667.0247192382812,HDFCBANK
2020-11-17 18:30:00,667.14306640625,HDFCBANK
2020-11-18 18:30:00,650.8753662109375,HDFCBANK
2020-11-19 18:30:00,664.7515869140625,HDFCBANK
2020-11-22 18:30:00,660.4655151367188,HDFCBANK
2020-11-23 18:30:00,681.114013671875,HDFCBANK
2020-11-24 18:30:00,664.3489990234375,HDFCBANK
2020-11-25 18:30:00,675.64404296875,HDFCBANK
2020-11-26 18:30:00,682.3689575195312,HDFCBANK
2020-11-30 18:30:00,678.79345703125,HDFCBANK
2020-12-01 18:30:00,666.3142700195312,HDFCBANK
2020-12-02 18:30:00,652.2250366210938,HDFCBANK
2020-12-03 18:30:00,656.2032470703125,HDFCBANK
2020-12-06 18:30:00,649.880859375,HDFCBANK
2020-12-07 18:30:00,651.7988891601562,HDFCBANK
2020-12-08 18:30:00,666.4327392578125,HDFCBANK
2020-12-09 18:30:00,656.3216552734375,HDFCBANK
2020-12-10 18:30:00,654.8772583007812,HDFCBANK
2020-12-13 18:30:00,649.8336181640625,HDFCBANK
2020-12-14 18:30:00,658.9027099609375,HDFCBANK
2020-12-15 18:30:00,668.0902099609375,HDFCBANK
2020-12-16 18:30:00,682.8189086914062,HDFCBANK
