Date,Adj_Close,Stock,Daily_Return,Rolling_Volatility_30D,Cumulative_Return,Cumulative_Max,Drawdown
2019-01-23 18:30:00,493.6265563964844,HDFCBANK,-0.0014960439868414444,,0.9786555899848103,504.40423583984375,-0.021367146977690047
2019-01-24 18:30:00,492.158935546875,HDFCBANK,-0.002973139979184136,,0.9757459099243744,504.40423583984375,-0.0242767594379537
2019-01-27 18:30:00,489.3764343261719,HDFCBANK,-0.005653663927916441,,0.970229370470623,504.40423583984375,-0.029793170726749085
2019-01-28 18:30:00,483.1423645019531,HDFCBANK,-0.012738802661804716,,0.9578698099835107,504.40423583984375,-0.04215244406599631
2019-01-29 18:30:00,477.76519775390625,HDFCBANK,-0.011129569963482577,,0.9472091309173915,504.40423583984375,-0.05281287545411457
2019-01-30 18:30:00,488.3902893066406,HDFCBANK,0.022239149278108883,,0.9682742561774511,504.40423583984375,-0.03174823959703583
2019-01-31 18:30:00,490.8558044433594,HDFCBANK,0.005048247663193672,,0.9731623444285296,504.40423583984375,-0.026860264910198363
2019-02-03 18:30:00,494.24871826171875,HDFCBANK,0.0069122414111146835,,0.9798890774854259,504.40423583984375,-0.02013368813450951
2019-02-04 18:30:00,496.3973083496094,HDFCBANK,0.00434718393493716,,0.9841488355410909,504.40423583984375,-0.01587402904518173
2019-02-05 18:30:00,498.4166259765625,HDFCBANK,0.004067946366725472,,0.9881523002209474,504.40423583984375,-0.011870657377235845
2019-02-06 18:30:00,497.1486511230469,HDFCBANK,-0.002544005932850313,,0.9856384349066256,504.40423583984375,-0.014384464287291666
2019-02-07 18:30:00,498.4166259765625,HDFCBANK,0.00255049440575017,,0.9881523002209474,504.40423583984375,-0.011870657377235845
2019-02-10 18:30:00,502.4083557128906,HDFCBANK,0.008008821392157639,,0.9960662355016666,504.40423583984375,-0.003956905959819989
2019-02-11 18:30:00,500.0719909667969,HDFCBANK,-0.004650330193610275,0.007814585435234259,0.9914341986118775,504.40423583984375,-0.008588835234172044
2019-02-13 18:30:00,495.4931945800781,HDFCBANK,-0.00915627443533984,0.007815835800023615,0.982356355004806,504.40423583984375,-0.017666467937027832
2019-02-14 18:30:00,493.2508239746094,HDFCBANK,-0.004525532600642701,0.007727697502023135,0.9779106692947832,504.40423583984375,-0.022112050361083324
2019-02-17 18:30:00,490.7265625,HDFCBANK,-0.005117602144622646,0.007760440482870216,0.9729061115563509,504.40423583984375,-0.02711649182935614
2019-02-18 18:30:00,489.35302734375,HDFCBANK,-0.002798982694665164,0.007763592263091878,0.9701829641865707,504.40423583984375,-0.02983957593265086
2019-02-19 18:30:00,495.05889892578125,HDFCBANK,0.011660031231446988,0.007929271135986604,0.9814953278492039,504.40423583984375,-0.018527475088511727
2019-02-20 18:30:00,496.83160400390625,HDFCBANK,0.0035807963092302497,0.007864099994696418,0.9850098626966931,504.40423583984375,-0.015013021893697834
2019-02-21 18:30:00,491.090576171875,HDFCBANK,-0.01155527906390208,0.00811538457056299,0.9736277988525369,504.40423583984375,-0.02639482130002581
2019-02-24 18:30:00,499.0622863769531,HDFCBANK,0.016232667845550663,0.00865165505206847,0.9894323755165048,504.40423583984375,-0.01059061182148117
2019-02-25 18:30:00,495.598876953125,HDFCBANK,-0.0069398340014258375,0.00870232052100065,0.9825658790747838,504.40423583984375,-0.017456948734892442
2019-02-26 18:30:00,491.27838134765625,HDFCBANK,-0.008717726787499158,0.008659627427524894,0.9740001381902909,504.40423583984375,-0.026022490612777418
2019-02-27 18:30:00,487.82672119140625,HDFCBANK,-0.0070258743052799,0.008742931131181625,0.9671569356460407,504.40423583984375,-0.03286553416990162
2019-02-28 18:30:00,489.18865966796875,HDFCBANK,0.002791848862309765,0.00868596818264541,0.969857091636499,504.40423583984375,-0.030165440911773356
2019-03-04 18:30:00,494.76531982421875,HDFCBANK,0.011399814869042846,0.008963730632194997,0.9809132829305834,504.40423583984375,-0.01910950648456788
2019-03-05 18:30:00,494.0961608886719,HDFCBANK,-0.001352477444831024,0.008811833223716732,0.9795866198400847,504.40423583984375,-0.020436138752896696
2019-03-06 18:30:00,499.32061767578125,HDFCBANK,0.010573765191198348,0.008988835161304935,0.9899445387427134,504.40423583984375,-0.010078460494286231
2019-03-07 18:30:00,499.7198181152344,HDFCBANK,0.0007994871938421522,0.008582739944359421,0.9907359867240522,504.40423583984375,-0.009287030900542935
2019-03-10 18:30:00,499.77850341796875,HDFCBANK,0.0001174364125795524,0.00857553637727717,0.9908523352041465,504.40423583984375,-0.009170685123555827
2019-03-11 18:30:00,509.7696228027344,HDFCBANK,0.01999109468782012,0.009257407334766552,1.0106605580588603,509.7696228027344,0.0
2019-03-12 18:30:00,522.813232421875,HDFCBANK,0.025587263414062145,0.010170370028858323,1.0365205959801154,522.813232421875,0.0
2019-03-13 18:30:00,522.3905639648438,HDFCBANK,-0.0008084501898952823,0.009789997998639026,1.035682620707465,522.813232421875,-0.0008084501898953183
2019-03-14 18:30:00,529.02392578125,HDFCBANK,0.012698088889776749,0.009597957563465572,1.0488338106868054,529.02392578125,0.0
2019-03-17 18:30:00,531.0079956054688,HDFCBANK,0.003750434956772075,0.00891929449454486,1.0527673936742497,531.0079956054688,0.0
2019-03-18 18:30:00,532.4873046875,HDFCBANK,0.002785850861519501,0.008909458633524677,1.0557002466248968,532.4873046875,0.0
2019-03-19 18:30:00,539.8250732421875,HDFCBANK,0.013780175583704812,0.009106020728882627,1.0702479813871484,539.8250732421875,0.0
2019-03-21 18:30:00,534.459716796875,HDFCBANK,-0.009939064914284534,0.009401069666255327,1.0596107172257596,539.8250732421875,-0.009939064914284526
2019-03-24 18:30:00,535.6690063476562,HDFCBANK,0.0022626392837028497,0.009396517877278748,1.0620082340599872,539.8250732421875,-0.0076989141493001186
2019-03-25 18:30:00,542.7249755859375,HDFCBANK,0.013172255916747755,0.009545533049962881,1.0759972783047187,542.7249755859375,0.0
2019-03-26 18:30:00,539.9307250976562,HDFCBANK,-0.0051485570297635785,0.009660060823264056,1.0704574449534965,542.7249755859375,-0.005148557029763588
2019-03-27 18:30:00,540.7174072265625,HDFCBANK,0.0014570056719109825,0.009610189348558156,1.072017107522333,542.7249755859375,-0.0036990528346472103
2019-03-31 18:30:00,542.8306274414062,HDFCBANK,0.003908178628246661,0.009517289121166388,1.0762067418710666,542.8306274414062,0.0
2019-04-01 18:30:00,538.8506469726562,HDFCBANK,-0.007331901089496995,0.009443922040346778,1.068316100487818,542.8306274414062,-0.007331901089497024
2019-04-02 18:30:00,538.3574829101562,HDFCBANK,-0.0009152147543491918,0.009369497936856706,1.067338361830343,542.8306274414062,-0.008240405579791712
2019-04-03 18:30:00,536.2911376953125,HDFCBANK,-0.0038382399807538325,0.009334294868470015,1.0632416610569735,542.8306274414062,-0.012047016906391542
2019-04-04 18:30:00,541.3748779296875,HDFCBANK,0.009479441066697847,0.00934017521196938,1.073320597722621,542.8306274414062,-0.0026817748264874484
2019-04-07 18:30:00,537.5709838867188,HDFCBANK,-0.007026358625127793,0.009394305725950394,1.0657790622832854,542.8306274414062,-0.00968929033993247
2019-04-08 18:30:00,537.066162109375,HDFCBANK,-0.0009390792890155986,0.009417439786465325,1.0647782112392288,542.8306274414062,-0.01061927061706457
2019-04-09 18:30:00,525.3491821289062,HDFCBANK,-0.021816641611620557,0.010111622366350482,1.0415483266087602,542.8306274414062,-0.03220423540745583
2019-04-10 18:30:00,530.0806274414062,HDFCBANK,0.009006286625071747,0.009850977359782527,1.0509288093720626,542.8306274414062,-0.023487989357004822
2019-04-11 18:30:00,531.9002685546875,HDFCBANK,0.003432762902625397,0.009705203938213282,1.0545363988021752,542.8306274414062,-0.02013585515290142
2019-04-14 18:30:00,537.4301147460938,HDFCBANK,0.010396396689989151,0.00957642155321911,1.0654997775281552,542.8306274414062,-0.009948798800774072
2019-04-15 18:30:00,541.2456665039062,HDFCBANK,0.007099624031331242,0.009410173926047488,1.0730644253540722,542.8306274414062,-0.002919807500491638
2019-04-17 18:30:00,538.5687866210938,HDFCBANK,-0.004945776102196597,0.009535806646489502,1.0677572889630387,542.8306274414062,-0.00785114288852931
2019-04-21 18:30:00,532.7103881835938,HDFCBANK,-0.01087771624169831,0.009744757959699838,1.0561425281586936,542.8306274414062,-0.01864345662571313
2019-04-22 18:30:00,527.2158203125,HDFCBANK,-0.01031436216182835,0.01000129707785601,1.0452490916287558,542.8306274414062,-0.02876552342395553
2019-04-23 18:30:00,535.3050537109375,HDFCBANK,0.015343305505594929,0.010175180126750762,1.0612866677710613,542.8306274414062,-0.013863576132282751
2019-04-24 18:30:00,531.4776611328125,HDFCBANK,-0.007149927973950643,0.010320026860122513,1.0536985445367841,542.8306274414062,-0.02091438053542622
2019-04-25 18:30:00,535.5867919921875,HDFCBANK,0.0077315213034854224,0.010362942181905026,1.0618452372813219,542.8306274414062,-0.013344559210599549
2019-04-29 18:30:00,544.1573486328125,HDFCBANK,0.016002180727320958,0.010152387211367218,1.0788370766727426,544.1573486328125,0.0
2019-05-01 18:30:00,553.1622314453125,HDFCBANK,0.016548306909985877,0.009551587471640718,1.096690003723395,553.1622314453125,0.0
2019-05-02 18:30:00,556.01513671875,HDFCBANK,0.005157447691219508,0.009554780891181933,1.1023461250510818,556.01513671875,0.0
2019-05-05 18:30:00,546.7401733398438,HDFCBANK,-0.016681134678529164,0.00993195441538506,1.08395774087675,556.01513671875,-0.01668113467852912
2019-05-06 18:30:00,545.3079833984375,HDFCBANK,-0.0026195074209701685,0.009942447213563826,1.0811183055305054,556.01513671875,-0.019256945743418703
2019-05-07 18:30:00,541.7622680664062,HDFCBANK,-0.006502225237807524,0.010027045943160172,1.0740886307992292,556.01513671875,-0.025633957982610284
2019-05-08 18:30:00,537.9231567382812,HDFCBANK,-0.007086339441517597,0.009804247791886354,1.066477274171111,556.01513671875,-0.032538646496633496
2019-05-09 18:30:00,539.2381591796875,HDFCBANK,0.0024445916204460794,0.009633663154601929,1.0690843755789459,556.01513671875,-0.030173598578753846
2019-05-12 18:30:00,537.0543823242188,HDFCBANK,-0.004049744659745169,0.009659160780217287,1.064754856838128,556.01513671875,-0.0341011478687894
2019-05-13 18:30:00,537.2188110351562,HDFCBANK,0.000306167711034977,0.009340542550649901,1.0650808503954594,556.01513671875,-0.03380542082814109
2019-05-14 18:30:00,536.93701171875,HDFCBANK,-0.000524552213395646,0.009295779156191236,1.064522159877939,556.01513671875,-0.03431224033321654
2019-05-15 18:30:00,542.5606079101562,HDFCBANK,0.01047347466959847,0.009492978782856702,1.075671405754647,556.01513671875,-0.02419813404360514
2019-05-16 18:30:00,554.6414794921875,HDFCBANK,0.022266400114384632,0.010300488183169641,1.0996227356667825,556.01513671875,-0.002470539263857018
2019-05-19 18:30:00,571.1368408203125,HDFCBANK,0.02974058367078425,0.011454286077549508,1.1323261576431771,571.1368408203125,0.0
2019-05-20 18:30:00,564.4096069335938,HDFCBANK,-0.011778672650597288,0.011718452201886456,1.1189888584985894,571.1368408203125,-0.011778672650597285
2019-05-21 18:30:00,564.8909301757812,HDFCBANK,0.0008527906617368242,0.01167400905919621,1.1199431217477045,571.1368408203125,-0.01093592673090458
2019-05-22 18:30:00,547.5973510742188,HDFCBANK,-0.030614014454402927,0.012985697182257408,1.0856571668304111,571.1368408203125,-0.04121514856629534
2019-05-23 18:30:00,557.2831420898438,HDFCBANK,0.01768779742382698,0.013274929088788417,1.1048600508690334,571.1368408203125,-0.024256356341101997
2019-05-26 18:30:00,565.50146484375,HDFCBANK,0.014747122482634323,0.013491411151801653,1.1211535573653686,571.1368408203125,-0.009866945316412301
2019-05-27 18:30:00,567.3447265625,HDFCBANK,0.003259517142469859,0.012732647958847074,1.1248079766049421,571.1368408203125,-0.006639589651345134
2019-05-28 18:30:00,567.5089721679688,HDFCBANK,0.0002894987787476211,0.012681836602387942,1.125133607140495,571.1368408203125,-0.006352013025692957
2019-05-29 18:30:00,572.8274536132812,HDFCBANK,0.009371625306636266,0.012745441282647754,1.1356779377265198,572.8274536132812,0.0
2019-05-30 18:30:00,569.4932250976562,HDFCBANK,-0.0058206506943642156,0.01274519216509903,1.1290675531497179,572.8274536132812,-0.005820650694364162
2019-06-02 18:30:00,576.9483032226562,HDFCBANK,0.013090723113908131,0.012873946675893764,1.1438478638648986,576.9483032226562,0.0
2019-06-03 18:30:00,575.8213500976562,HDFCBANK,-0.001953300007479286,0.01282808928139607,1.141613585823856,576.9483032226562,-0.0019533000074793277
2019-06-05 18:30:00,569.0235595703125,HDFCBANK,-0.011805381176281271,0.012862051016621264,1.1281364022871843,576.9483032226562,-0.013735621732620691
2019-06-06 18:30:00,574.7293701171875,HDFCBANK,0.010027371364348392,0.012710478043229723,1.1394486449425578,576.9483032226562,-0.003845982548305403
2019-06-09 18:30:00,572.9801025390625,HDFCBANK,-0.0030436370039143013,0.012534784979499962,1.1359805768827507,576.9483032226562,-0.006877913777419221
2019-06-10 18:30:00,574.905517578125,HDFCBANK,0.0033603523587124595,0.012406459174069807,1.13979787189373,576.9483032226562,-0.003540673632491639
2019-06-11 18:30:00,569.892333984375,HDFCBANK,-0.00872001301164893,0.012539086352820411,1.1298588196201669,576.9483032226562,-0.012229811923995217
2019-06-12 18:30:00,574.03662109375,HDFCBANK,0.007272052740910473,0.012305593491327961,1.1380752125462277,576.9483032226562,-0.0050466950204073515
2019-06-13 18:30:00,571.7825927734375,HDFCBANK,-0.003926628088670947,0.012027303477470337,1.1336064144496234,576.9483032226562,-0.008953506614656246
2019-06-16 18:30:00,568.7066040039062,HDFCBANK,-0.005379647454133107,0.012060776368520846,1.1275080115881406,576.9483032226562,-0.014284987359724253
2019-06-17 18:30:00,567.5911865234375,HDFCBANK,-0.0019613232422760474,0.011615311011722853,1.1252966039191603,576.9483032226562,-0.016218293124276067
2019-06-18 18:30:00,570.19775390625,HDFCBANK,0.004592332377072461,0.011605731085107108,1.130464339947148,576.9483032226562,-0.01170044053981917
2019-06-19 18:30:00,573.2691040039062,HDFCBANK,0.00538646474247817,0.011523848490741995,1.136553546256902,576.9483032226562,-0.006376999807780215
2019-06-20 18:30:00,570.3984375,HDFCBANK,-0.005007537444206456,0.011473779101039342,1.130862211816675,576.9483032226562,-0.011352604186667522
2019-06-23 18:30:00,571.2843627929688,HDFCBANK,0.0015531692142281006,0.011473794428745887,1.1326186321896023,576.9483032226562,-0.009817067487763577
2019-06-24 18:30:00,573.8241577148438,HDFCBANK,0.004445763068777309,0.011424326140059275,1.1376539862755999,576.9483032226562,-0.005414948775066989
2019-06-25 18:30:00,583.0859375,HDFCBANK,0.016140449405336543,0.011692945288658881,1.1560162328818606,583.0859375,0.0
2019-06-26 18:30:00,581.762939453125,HDFCBANK,-0.0022689589334762283,0.011714369241892838,1.1533932795230197,583.0859375,-0.002268958933476251
2019-06-27 18:30:00,577.380126953125,HDFCBANK,-0.0075336742902873954,0.011765808784490074,1.1447039902264868,583.0859375,-0.009785539626180745
2019-06-30 18:30:00,587.256103515625,HDFCBANK,0.017104808602637966,0.011496031049877245,1.1642839328859869,587.256103515625,0.0
2019-07-01 18:30:00,589.4889526367188,HDFCBANK,0.0038021726938668454,0.010242480061294976,1.1687107414635138,589.4889526367188,0.0
2019-07-02 18:30:00,588.2247924804688,HDFCBANK,-0.0021445018614777434,0.00997204135696365,1.1662044391029163,589.4889526367188,-0.0021445018614777286
2019-07-03 18:30:00,586.8427124023438,HDFCBANK,-0.002349578079320569,0.009995510234425641,1.1634643507167937,589.4889526367188,-0.0044890412662335075
2019-07-04 18:30:00,584.149169921875,HDFCBANK,-0.004589888267406916,0.008072863715777284,1.1581241793438923,589.4889526367188,-0.009058325335800602
2019-07-07 18:30:00,569.3115844726562,HDFCBANK,-0.025400336443520355,0.008999828155072815,1.1287074355451816,589.4889526367188,-0.03422857726817673
2019-07-08 18:30:00,562.1171875,HDFCBANK,-0.012637011381597452,0.00891971202955576,1.1144439468357035,589.4889526367188,-0.04643304172926037
2019-07-09 18:30:00,564.3853759765625,HDFCBANK,0.00403508116634943,0.00893108585678586,1.1189408186165324,589.4889526367188,-0.042585321655089096
2019-07-10 18:30:00,568.7327270507812,HDFCBANK,0.007702806024512121,0.009045085591254541,1.1275598026952443,589.4889526367188,-0.03521054210277767
2019-07-11 18:30:00,565.6022338867188,HDFCBANK,-0.005504330971590088,0.008926911879345762,1.1213533403509488,589.4889526367188,-0.040521062596944955
2019-07-14 18:30:00,565.8030395507812,HDFCBANK,0.0003550298284407116,0.008868242254348142,1.1217514542349951,589.4889526367188,-0.040180418954406244
2019-07-15 18:30:00,564.9642944335938,HDFCBANK,-0.0014823976871057853,0.008508155241387188,1.1200885724737295,589.4889526367188,-0.04160325328138707
2019-07-16 18:30:00,566.44091796875,HDFCBANK,0.002613658154515086,0.008525137490602073,1.1230161011049546,589.4889526367188,-0.039098331809065204
2019-07-17 18:30:00,569.85498046875,HDFCBANK,0.006027217299630738,0.008330016192197122,1.1297847631772984,589.4889526367188,-0.0333067686513007
2019-07-18 18:30:00,561.2902221679688,HDFCBANK,-0.015029715619465311,0.008551721646155235,1.1128044194755387,589.4889526367188,-0.04783589300973361
2019-07-21 18:30:00,542.7669067382812,HDFCBANK,-0.03300131500267667,0.010381718160340772,1.0760804102920556,589.4889526367188,-0.0792585606387617
2019-07-22 18:30:00,534.7929077148438,HDFCBANK,-0.014691387637018383,0.010596142703031651,1.0602712958558531,589.4889526367188,-0.09278553003788392
2019-07-23 18:30:00,538.9038696289062,HDFCBANK,0.007687016515661282,0.010679285364323624,1.0684216188181785,589.4889526367188,-0.08581175742403828
2019-07-24 18:30:00,540.1206665039062,HDFCBANK,0.0022579108141085324,0.010570991215880033,1.0708340195453354,589.4889526367188,-0.08374760190499521
2019-07-25 18:30:00,538.0533447265625,HDFCBANK,-0.0038275183779304944,0.010570375236239691,1.0667353826558124,589.4889526367188,-0.0872545747975267
2019-07-28 18:30:00,530.2564086914062,HDFCBANK,-0.01449100932384062,0.01080011447902282,1.0512773102796762,589.4889526367188,-0.10048117726442861
2019-07-29 18:30:00,532.1348266601562,HDFCBANK,0.0035424710346936283,0.010852227338067637,1.0550014297007726,589.4889526367188,-0.09729465788972609
2019-07-30 18:30:00,531.9930419921875,HDFCBANK,-0.0002664450076659275,0.010785103105812783,1.0547203298367485,589.4889526367188,-0.0975351792215247
2019-07-31 18:30:00,526.1087646484375,HDFCBANK,-0.011060816362775672,0.010801427612391806,1.043054261954338,589.4889526367188,-0.10751717687802069
2019-08-01 18:30:00,524.3446044921875,HDFCBANK,-0.003353223277754891,0.010793992591280086,1.0395566681231911,589.4889526367188,-0.11050987105550969
2019-08-04 18:30:00,516.0331420898438,HDFCBANK,-0.015851145088816465,0.011020327445851656,1.0230785045487238,589.4889526367188,-0.12460930814447888
2019-08-05 18:30:00,518.3656005859375,HDFCBANK,0.004519978090259391,0.011022140298019368,1.0277027969738994,589.4889526367188,-0.12065256139687501
2019-08-06 18:30:00,517.157958984375,HDFCBANK,-0.0023297101509001106,0.010395495040942927,1.0253085473356809,589.4889526367188,-0.12270118605075674
2019-08-07 18:30:00,528.7963256835938,HDFCBANK,0.022504471790543157,0.011461969147877542,1.0483825746157995,589.4889526367188,-0.102958039640359
2019-08-08 18:30:00,540.3637084960938,HDFCBANK,0.021874930385619606,0.012297958217014286,1.0713158704530168,589.4889526367188,-0.0833353092045122
2019-08-12 18:30:00,525.765380859375,HDFCBANK,-0.027015744039043388,0.012553533624404941,1.0423734751118932,589.4889526367188,-0.10809968786067199
2019-08-13 18:30:00,527.920166015625,HDFCBANK,0.0040983777835048585,0.012559674061101896,1.0466455154044065,589.4889526367188,-0.10444434343629917
2019-08-15 18:30:00,527.5057373046875,HDFCBANK,-0.0007850215574549679,0.01256753275254396,1.0458238761118006,589.4889526367188,-0.10514737393260247
2019-08-18 18:30:00,522.5687255859375,HDFCBANK,-0.009359162127744569,0.012609568771637374,1.036035840898204,589.4889526367188,-0.11352244474040521
2019-08-19 18:30:00,525.8245849609375,HDFCBANK,0.006230490298380076,0.012739739762317294,1.0424908521536942,589.4889526367188,-0.10799925493262866
2019-08-20 18:30:00,527.0676879882812,HDFCBANK,0.0023641021414699814,0.012079366128321467,1.0449554070097336,589.4889526367188,-0.105890474061022
2019-08-21 18:30:00,514.813720703125,HDFCBANK,-0.023249323691094337,0.012533449255977318,1.020660900509405,589.4889526367188,-0.1266779158448682
2019-08-22 18:30:00,512.1141967773438,HDFCBANK,-0.005243690712233295,0.01247203515375496,1.0153088704250641,589.4889526367188,-0.1312573467463407
2019-08-25 18:30:00,534.242431640625,HDFCBANK,0.04320957122948532,0.014972416008380505,1.0591799313816241,589.4889526367188,-0.09371934919048472
2019-08-26 18:30:00,535.1423950195312,HDFCBANK,0.0016845599031558578,0.014971514041995256,1.060964183424257,589.4889526367188,-0.09219266514512506
2019-08-27 18:30:00,532.1943359375,HDFCBANK,-0.005508924558151773,0.014981554011534176,1.0551194117788716,589.4889526367188,-0.09719370726617739
2019-08-28 18:30:00,527.328125,HDFCBANK,-0.009143672919644685,0.01503883001998731,1.0454717449863977,589.4889526367188,-0.10544867271673244
2019-08-29 18:30:00,527.5650024414062,HDFCBANK,0.000449203124537112,0.015020187991488299,1.045941374160861,589.4889526367188,-0.10504683746545806
2019-09-02 18:30:00,523.5394897460938,HDFCBANK,-0.007630363418126063,0.014967273756858154,1.0379604613619595,589.4889526367188,-0.11187565533779786
2019-09-03 18:30:00,532.2535400390625,HDFCBANK,0.01664449475854224,0.015184135899689236,1.0552367888206728,589.4889526367188,-0.09709327433813406
2019-09-04 18:30:00,529.2698364257812,HDFCBANK,-0.005605793834762007,0.014012737642663605,1.0493213489356878,589.4889526367188,-0.10215478329421454
2019-09-05 18:30:00,531.8153686523438,HDFCBANK,0.004809516906825406,0.013794072204160283,1.054368077704087,589.4889526367188,-0.09783658154475576
2019-09-08 18:30:00,532.691650390625,HDFCBANK,0.001647717967425022,0.013720460623387611,1.0561053789299992,589.4889526367188,-0.09635007067061344
2019-09-10 18:30:00,533.0941772460938,HDFCBANK,0.0007556470148792904,0.013713557410744863,1.0569034218069857,589.4889526367188,-0.09566723029901988
2019-09-11 18:30:00,537.7234497070312,HDFCBANK,0.008683779824517623,0.013794040793298141,1.0660813384177368,589.4889526367188,-0.0878142036388403
2019-09-12 18:30:00,534.5503540039062,HDFCBANK,-0.005900980708306136,0.013568659133850376,1.0597904130062485,589.4889526367188,-0.09319699442555834
2019-09-15 18:30:00,531.4010009765625,HDFCBANK,-0.005891592819561975,0.013601573321703532,1.0535465594187403,589.4889526367188,-0.09853950850195797
2019-09-16 18:30:00,523.6342163085938,HDFCBANK,-0.014615675645502368,0.01386261455593878,1.038148264628841,589.4889526367188,-0.11171496265292855
2019-09-17 18:30:00,518.0458374023438,HDFCBANK,-0.01067229514840684,0.013852523809191669,1.0270688399409156,589.4889526367188,-0.12119500274741005
2019-09-18 18:30:00,521.44384765625,HDFCBANK,0.006559284929196663,0.013898355076829941,1.0338056771039876,589.4889526367188,-0.11543067037322843
2019-09-19 18:30:00,568.1159057617188,HDFCBANK,0.08950543441110126,0.021181613858061294,1.1263369033298427,589.4889526367188,-0.03625690825824764
2019-09-22 18:30:00,595.4183349609375,HDFCBANK,0.04805785038285837,0.022696904862926276,1.1804662337107603,595.4183349609375,0.0
2019-09-23 18:30:00,593.7844848632812,HDFCBANK,-0.002744037262076282,0.02270156305903264,1.177226990378835,595.4183349609375,-0.0027440372620763163
2019-09-24 18:30:00,587.1068115234375,HDFCBANK,-0.011245954567811411,0.022633037545685946,1.1639879491290333,595.4183349609375,-0.013959132511506014
2019-09-25 18:30:00,588.432861328125,HDFCBANK,0.002258617646159866,0.022372673533820213,1.1666169528508534,595.4183349609375,-0.011732043208361702
2019-09-26 18:30:00,589.2379150390625,HDFCBANK,0.001368131802021555,0.02164444850096979,1.1682130386048262,595.4183349609375,-0.010379962387756278
2019-09-29 18:30:00,581.305419921875,HDFCBANK,-0.01346229581418168,0.021878567840456744,1.152486209105144,595.4183349609375,-0.023702520077733883
2019-09-30 18:30:00,591.41650390625,HDFCBANK,0.017393754879722056,0.022008899362859338,1.1725322717285789,595.4183349609375,-0.006721041022275608
2019-10-02 18:30:00,579.4584350585938,HDFCBANK,-0.020219369545277033,0.022324034765332387,1.1488244084227355,595.4183349609375,-0.02680451535539429
2019-10-03 18:30:00,563.427490234375,HDFCBANK,-0.027665392121865917,0.023037034282184624,1.11704173068455,595.4183349609375,-0.05372835004931661
2019-10-06 18:30:00,562.1014404296875,HDFCBANK,-0.002353541187945729,0.023054463868602267,1.1144127269627297,595.4183349609375,-0.05595543935246092
2019-10-08 18:30:00,581.6368408203125,HDFCBANK,0.03475422581321186,0.023260879221024825,1.1531432785247098,595.4183349609375,-0.023145901513981992
2019-10-09 18:30:00,568.5658569335938,HDFCBANK,-0.022472757860874215,0.02371366484967116,1.1272289688475294,595.4183349609375,-0.045098507134660897
2019-10-10 18:30:00,567.737060546875,HDFCBANK,-0.0014576963716896874,0.02252339786136478,1.125585811269577,595.4183349609375,-0.046490463576131784
2019-10-13 18:30:00,570.3892211914062,HDFCBANK,0.004671459428730262,0.02252734008571919,1.1308439397204773,595.4183349609375,-0.04203618246182037
2019-10-14 18:30:00,579.2215576171875,HDFCBANK,0.015484753388804506,0.02260024588066948,1.148354779248273,595.4183349609375,-0.027202348991843848
2019-10-15 18:30:00,578.298095703125,HDFCBANK,-0.0015943155117731367,0.02250142815490654,1.1465239394106985,595.4183349609375,-0.028753295376662654
